run,optimizer,optimizer_label,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,validation_accuracy_gap,3,0.0161697,0.0009894206,0.0005712423,0.95,4.302653,0.002457857,0.01371184,0.01862755,0.01552727,0.01730909
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,validation_accuracy_gap,3,0.01764242,0.001117455,0.0006451628,0.95,4.302653,0.002775912,0.01486651,0.02041834,0.01645455,0.01867273
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,validation_accuracy_gap,3,0.01587879,0.001593409,0.0009199553,0.95,4.302653,0.003958248,0.01192054,0.01983704,0.01423636,0.01741818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,validation_accuracy_gap,3,0.01608485,0.0008429255,0.0004866633,0.95,4.302653,0.002093943,0.01399091,0.01817879,0.01530909,0.01698182
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,validation_accuracy_gap,3,0.01518788,0.001977922,0.001141954,0.95,4.302653,0.004913431,0.01027445,0.02010131,0.01303636,0.01692727
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,validation_accuracy_gap,3,0.01461818,0.001091061,0.0006299241,0.95,4.302653,0.002710345,0.01190784,0.01732853,0.01345455,0.01561818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,validation_accuracy_gap,3,0.01513939,0.0005326787,0.0003075422,0.95,4.302653,0.001323247,0.01381615,0.01646264,0.01474545,0.01574545
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,validation_accuracy_gap,3,0.01394545,0.0005729437,0.0003307892,0.95,4.302653,0.001423271,0.01252218,0.01536873,0.01336364,0.01450909
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,validation_accuracy_gap,3,0.01372727,0.001127126,0.0006507466,0.95,4.302653,0.002799936,0.01092734,0.01652721,0.0128,0.01498182
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,validation_accuracy_gap,3,0.01306061,0.0001210605,6.989432e-05,0.95,4.302653,0.000300731,0.01275988,0.01336134,0.01298182,0.0132
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,validation_accuracy_gap,3,0.01226667,0.0002309401,0.0001333333,0.95,4.302653,0.000573687,0.01169298,0.01284035,0.012,0.0124
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,validation_accuracy_gap,3,0.0126,0.0002,0.0001154701,0.95,4.302653,0.0004968275,0.01210317,0.01309683,0.0124,0.0128
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,validation_accuracy_gap,3,0.0116,0.0003464102,0.0002,0.95,4.302653,0.0008605305,0.01073947,0.01246053,0.0112,0.0118
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,validation_accuracy_gap,3,0.0114,0.0005291503,0.000305505,0.95,4.302653,0.001314482,0.01008552,0.01271448,0.0108,0.0118
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,validation_accuracy_gap,3,0.01173333,0.0007023769,0.0004055175,0.95,4.302653,0.001744801,0.009988532,0.01347813,0.011,0.0124
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,validation_accuracy_gap,3,0.01173333,0.0008082904,0.0004666667,0.95,4.302653,0.002007905,0.009725429,0.01374124,0.011,0.0126
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,validation_accuracy_gap,3,0.0118,0.0009165151,0.0005291503,0.95,4.302653,0.00227675,0.00952325,0.01407675,0.0108,0.0126
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,validation_accuracy_gap,3,0.0118,0.0009165151,0.0005291503,0.95,4.302653,0.00227675,0.00952325,0.01407675,0.011,0.0128
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,validation_accuracy_gap,3,0.0118,0.0006928203,0.0004,0.95,4.302653,0.001721061,0.01007894,0.01352106,0.011,0.0122
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,validation_accuracy_gap,3,0.01173333,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.01013626,0.01333041,0.011,0.0122
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,0,validation_loss,3,3.170568,0.2343907,0.1353256,0.95,4.302653,0.5822589,2.588309,3.752827,2.900173,3.315961
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,1,validation_loss,3,0.1158158,0.001305437,0.0007536946,0.95,4.302653,0.003242886,0.1125729,0.1190587,0.1143437,0.1168328
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,2,validation_loss,3,0.07695954,0.003830201,0.002211367,0.95,4.302653,0.009514746,0.0674448,0.08647429,0.07328178,0.08092586
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,3,validation_loss,3,0.07995349,0.006033716,0.003483567,0.95,4.302653,0.01498858,0.06496491,0.09494207,0.07326193,0.08497944
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,4,validation_loss,3,0.08228449,0.002400036,0.001385662,0.95,4.302653,0.005962021,0.07632247,0.08824651,0.08088482,0.08505577
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,5,validation_loss,3,0.0940979,0.008037002,0.004640165,0.95,4.302653,0.01996502,0.07413288,0.1140629,0.08898891,0.1033619
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,validation_loss,3,0.09899425,0.007655098,0.004419673,0.95,4.302653,0.01901632,0.07997793,0.1180106,0.09062385,0.1056397
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,validation_loss,3,0.1041545,0.005785258,0.00334012,0.95,4.302653,0.01437138,0.08978308,0.1185258,0.09789374,0.1093027
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,validation_loss,3,0.09880442,0.008469797,0.004890039,0.95,4.302653,0.02104014,0.07776428,0.1198446,0.0893386,0.1056672
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,validation_loss,3,0.1051849,0.004773997,0.002756269,0.95,4.302653,0.01185927,0.09332559,0.1170441,0.101574,0.1105975
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,validation_loss,3,0.09861835,0.008053696,0.004649804,0.95,4.302653,0.02000649,0.07861186,0.1186248,0.09166505,0.107443
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,validation_loss,3,0.1013935,0.003262399,0.001883547,0.95,4.302653,0.008104248,0.0932892,0.1094977,0.09928694,0.1051514
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,validation_loss,3,0.108732,0.006514149,0.003760946,0.95,4.302653,0.01618204,0.09254997,0.1249141,0.1047504,0.1162495
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,validation_loss,3,0.1006679,0.005368753,0.003099651,0.95,4.302653,0.01333672,0.08733117,0.1140046,0.09487103,0.1054692
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,validation_loss,3,0.1044818,0.005926322,0.003421564,0.95,4.302653,0.0147218,0.08976,0.1192036,0.0976697,0.1084515
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,validation_loss,3,0.09783507,0.01275345,0.007363206,0.95,4.302653,0.03168132,0.06615375,0.1295164,0.08311154,0.1054491
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,validation_loss,3,0.1003407,0.007224437,0.004171031,0.95,4.302653,0.0179465,0.08239421,0.1182872,0.09428915,0.1083391
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,validation_loss,3,0.09578441,0.003379025,0.001950881,0.95,4.302653,0.008393963,0.08739045,0.1041784,0.09280917,0.09945807
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,validation_loss,3,0.09143553,0.006828251,0.003942292,0.95,4.302653,0.01696231,0.07447321,0.1083978,0.08535279,0.09882146
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,validation_loss,3,0.09081562,0.003402596,0.00196449,0.95,4.302653,0.008452518,0.08236311,0.09926814,0.08739084,0.09419559
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,validation_loss,3,0.09334005,0.0049692,0.002868969,0.95,4.302653,0.01234418,0.08099588,0.1056842,0.08769672,0.09706037
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,validation_loss,3,0.09213865,0.004749826,0.002742313,0.95,4.302653,0.01179922,0.08033943,0.1039379,0.08683484,0.09600013
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,validation_loss,3,0.09525745,0.006787393,0.003918703,0.95,4.302653,0.01686082,0.07839663,0.1121183,0.08949379,0.1027386
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,validation_loss,3,0.09573463,0.005705641,0.003294154,0.95,4.302653,0.0141736,0.08156104,0.1099082,0.09001221,0.1014233
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,validation_loss,3,0.09766556,0.00529331,0.003056094,0.95,4.302653,0.01314931,0.08451625,0.1108149,0.09273798,0.1032612
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,validation_loss,3,0.09816505,0.003016101,0.001741347,0.95,4.302653,0.00749241,0.09067265,0.1056575,0.09529382,0.1013077
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,validation_loss,3,0.09701982,0.002966987,0.001712991,0.95,4.302653,0.007370404,0.08964942,0.1043902,0.09403243,0.09996598
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,validation_loss,3,0.09707472,0.003382809,0.001953066,0.95,4.302653,0.008403364,0.08867135,0.1054781,0.09324584,0.09965861
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,validation_loss,3,0.09664303,0.003349325,0.001933734,0.95,4.302653,0.008320185,0.08832284,0.1049632,0.09286418,0.09924534
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,validation_loss,3,0.09689947,0.003044855,0.001757948,0.95,4.302653,0.007563838,0.08933564,0.1044633,0.09342931,0.09912407
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,validation_loss,3,0.09696549,0.003336167,0.001926137,0.95,4.302653,0.008287497,0.088678,0.105253,0.09323102,0.09965144
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,0,validation_loss_gap,3,-0.0009701259,0.02861295,0.0165197,0.95,4.302653,0.07107852,-0.07204865,0.07010839,-0.01849831,0.03204831
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,1,validation_loss_gap,3,0.02841531,0.001578785,0.0009115119,0.95,4.302653,0.003921919,0.02449339,0.03233723,0.02745304,0.03023737
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,2,validation_loss_gap,3,0.04894063,0.002713877,0.001566858,0.95,4.302653,0.006741645,0.04219899,0.05568228,0.04596026,0.05126936
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,3,validation_loss_gap,3,0.06562609,0.006899262,0.003983291,0.95,4.302653,0.01713872,0.04848737,0.08276481,0.05814363,0.07173573
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,4,validation_loss_gap,3,0.07137989,0.001462483,0.0008443649,0.95,4.302653,0.003633009,0.06774688,0.0750129,0.07002514,0.07293039
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,5,validation_loss_gap,3,0.08437826,0.008116627,0.004686137,0.95,4.302653,0.02016282,0.06421544,0.1045411,0.07928221,0.09373822
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,validation_loss_gap,3,0.09059206,0.004813639,0.002779156,0.95,4.302653,0.01195774,0.07863432,0.1025498,0.08527102,0.09464398
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,validation_loss_gap,3,0.09787503,0.005256,0.003034553,0.95,4.302653,0.01305663,0.0848184,0.1109317,0.09230678,0.10275
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,validation_loss_gap,3,0.09358042,0.007464232,0.004309477,0.95,4.302653,0.01854218,0.07503824,0.1121226,0.08499938,0.09857033
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,validation_loss_gap,3,0.09920203,0.004369253,0.002522589,0.95,4.302653,0.01085383,0.0883482,0.1100559,0.09565137,0.1040814
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,validation_loss_gap,3,0.09430189,0.007966519,0.004599472,0.95,4.302653,0.01978993,0.07451196,0.1140918,0.08773931,0.1031657
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,validation_loss_gap,3,0.09844617,0.003235845,0.001868216,0.95,4.302653,0.008038284,0.09040789,0.1064845,0.09647101,0.1021805
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,validation_loss_gap,3,0.1063714,0.006529319,0.003769704,0.95,4.302653,0.01621973,0.09015172,0.1225912,0.1019727,0.1138737
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,validation_loss_gap,3,0.09795491,0.00455767,0.002631372,0.95,4.302653,0.01132188,0.08663303,0.1092768,0.09281756,0.1015126
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,validation_loss_gap,3,0.1027195,0.00565933,0.003267416,0.95,4.302653,0.01405856,0.08866095,0.1167781,0.0962078,0.1064511
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,validation_loss_gap,3,0.09664472,0.01320305,0.007622783,0.95,4.302653,0.03279819,0.06384653,0.1294429,0.08140251,0.1045428
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,validation_loss_gap,3,0.09971331,0.007166216,0.004137417,0.95,4.302653,0.01780187,0.08191145,0.1175152,0.09364671,0.1076202
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,validation_loss_gap,3,0.09554545,0.00341785,0.001973297,0.95,4.302653,0.008490411,0.08705504,0.1040359,0.09250712,0.09924593
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,validation_loss_gap,3,0.09123731,0.006719788,0.003879672,0.95,4.302653,0.01669288,0.07454443,0.1079302,0.08520256,0.09847866
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,validation_loss_gap,3,0.0907831,0.003384831,0.001954233,0.95,4.302653,0.008408387,0.08237471,0.09919149,0.08736477,0.0941334
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,validation_loss_gap,3,0.09332847,0.004962228,0.002864943,0.95,4.302653,0.01232686,0.08100162,0.1056553,0.08769226,0.09704018
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,validation_loss_gap,3,0.09213823,0.004750085,0.002742463,0.95,4.302653,0.01179986,0.08033837,0.1039381,0.08683413,0.09599989
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,validation_loss_gap,3,0.09525739,0.006787413,0.003918715,0.95,4.302653,0.01686087,0.07839652,0.1121183,0.0894937,0.1027386
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,validation_loss_gap,3,0.09573462,0.005705642,0.003294154,0.95,4.302653,0.0141736,0.08156102,0.1099082,0.09001219,0.1014233
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,validation_loss_gap,3,0.09766556,0.005293312,0.003056095,0.95,4.302653,0.01314932,0.08451624,0.1108149,0.09273797,0.1032612
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,validation_loss_gap,3,0.09816505,0.003016101,0.001741347,0.95,4.302653,0.00749241,0.09067265,0.1056575,0.09529382,0.1013077
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,validation_loss_gap,3,0.09701982,0.002966987,0.001712991,0.95,4.302653,0.007370404,0.08964942,0.1043902,0.09403243,0.09996598
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,validation_loss_gap,3,0.09707472,0.003382809,0.001953066,0.95,4.302653,0.008403364,0.08867135,0.1054781,0.09324584,0.09965861
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,validation_loss_gap,3,0.09664303,0.003349325,0.001933734,0.95,4.302653,0.008320185,0.08832284,0.1049632,0.09286418,0.09924534
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,validation_loss_gap,3,0.09689947,0.003044855,0.001757948,0.95,4.302653,0.007563838,0.08933564,0.1044633,0.09342931,0.09912407
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,validation_loss_gap,3,0.09696549,0.003336167,0.001926137,0.95,4.302653,0.008287497,0.088678,0.105253,0.09323102,0.09965144
